,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
11544,Brunswick East,7/2 Albion St,570000,-37.7631,144.98138,u,4.0,Moreland,Yes
11547,Brunswick East,271 Edward St,1105000,-37.77524,144.97529,h,4.0,Moreland,Yes
11565,Carlton North,535 Station St,1501000,-37.78381,144.97608,h,3.5,Yarra,Yes
11596,Clifton Hill,12 Stan St,700000,-37.79443,144.9995,h,3.6,Yarra,Yes
11607,Collingwood,226/3 Hoddle St,561000,-37.80896,144.9911,u,2.0,Yarra,Yes
11608,Collingwood,24 Mater St,1025000,-37.79531,144.9863,h,2.0,Yarra,Yes
11665,Flemington,23 Waltham St,1290000,-37.78358,144.92927,h,3.4,Moonee Valley,Yes
11666,Flemington,36 Wellington St,2268000,-37.78474,144.9322,h,3.4,Moonee Valley,Yes
11724,Kensington,9/80 Hobsons Rd,855000,-37.79554,144.91679,t,3.4,Melbourne,Yes
11725,Kensington,53 Rankins Rd,990000,-37.7902,144.93192,h,3.4,Melbourne,Yes
11749,Maribyrnong,2/6 Horizon Dr,585000,-37.77518,144.89254,u,4.3,Maribyrnong,Yes
11751,Maribyrnong,11 Maireana St,1085000,-37.7833,144.89717,h,4.3,Maribyrnong,Yes
11764,Middle Park,67 McGregor St,2010000,-37.85356,144.96415,h,3.0,Port Phillip,Not found
11765,Middle Park,204 Page St,5600000,-37.85231,144.96373,h,3.0,Port Phillip,Not found
11766,Middle Park,2 Patterson St,1850000,-37.85411,144.96409,h,3.0,Port Phillip,Not found
11803,North Melbourne,22 Melrose St,970000,-37.79489,144.94207,h,1.8,Melbourne,Yes
11823,Parkville,401/228 The Avenue,1770000,-37.78212,144.95755,u,1.8,Melbourne,Yes
11826,Port Melbourne,120/1 Graham St,1725000,-37.8429,144.94487,u,3.5,Port Phillip,Not found
11827,Port Melbourne,410 Graham St,1325000,-37.83522,144.93471,h,3.5,Port Phillip,Not found
11828,Port Melbourne,202/2 Rouse St,625000,-37.84432,144.94372,u,3.5,Port Phillip,Not found
11829,Port Melbourne,409/216 Rouse St,665000,-37.84096,144.93791,u,3.5,Port Phillip,Not found
11832,Prahran,37 Charles St,1400000,-37.84957,144.9889,h,4.6,Stonnington,Yes
11850,Princes Hill,109 McIlwraith St,1900000,-37.78251,144.96817,h,3.5,Yarra,Yes
11862,Richmond,7 Benson St,1676000,-37.8239,145.0022,h,2.4,Yarra,Yes
11863,Richmond,27 Charlotte St,1400000,-37.82503,144.99967,h,2.4,Yarra,Yes
11864,Richmond,22 Glass St,1301000,-37.82434,145.00489,h,2.4,Yarra,Yes
11865,Richmond,5/202 Lennox St,575000,-37.82046,144.99398,u,2.4,Yarra,Yes
11884,South Melbourne,305/196 Albert Rd,805000,-37.83715,144.96717,u,1.9,Port Phillip,Not found
11885,South Melbourne,1211/50 Albert Rd,530000,-37.83406,144.97131,u,1.9,Port Phillip,Yes
11891,South Yarra,104/2 Cromwell Rd,800000,-37.84712,144.99967,u,2.7,Stonnington,Yes
11892,South Yarra,78 Hope St,2210000,-37.83554,144.97956,h,2.7,Melbourne,Yes
11893,South Yarra,4 Palfreyman St,1400000,-37.84497,144.99781,h,2.7,Stonnington,Yes
11894,South Yarra,3/7 Rockley Rd,805000,-37.83849,144.99948,u,2.7,Stonnington,Yes
11895,South Yarra,3/44 Walsh St,2400000,-37.8369,144.98514,u,2.7,Melbourne,Yes
11896,South Yarra,7/215 Williams Rd,535000,-37.84468,145.00368,u,2.7,Stonnington,Yes
11898,Southbank,512/22 Dorcas St,422000,-37.83014,144.96967,u,0.7,Melbourne,Yes
11899,Southbank,2605/63 Whiteman St,590000,-37.82586,144.957,u,0.7,Melbourne,Yes
11903,St Kilda,1/19 Robe St,586500,-37.86506,144.97777,u,5.0,Port Phillip,Yes
11904,St Kilda,24/62 Wellington St,451000,-37.85705,144.98699,u,5.0,Port Phillip,Yes
11933,Toorak,1/36 Grange Rd,550000,-37.83732,145.01164,u,4.1,Stonnington,Yes
11935,Toorak,3/14 Martin Ct,2000000,-37.84212,145.01346,u,4.1,Stonnington,Yes
11936,Toorak,19/740 Orrong Rd,751000,-37.83872,145.01452,u,4.1,Stonnington,Yes
11937,Toorak,2/641 Toorak Rd,682000,-37.84301,145.02641,u,4.1,Stonnington,Yes
11960,West Melbourne,2/30 Dudley St,792000,-37.80823,144.95452,u,3.1,Melbourne,Yes
11977,Abbotsford,5/29 Church St,480000,-37.80915,145.00066,u,3.0,Yarra,Yes
11978,Abbotsford,14/205 Gipps St,750000,-37.80554,144.99612,u,3.0,Yarra,Yes
11997,Ascot Vale,33 Fenton St,1750000,-37.77459,144.92993,h,4.3,Moonee Valley,Yes
11999,Ascot Vale,11 Milton St,1400000,-37.77352,144.92188,h,4.3,Moonee Valley,Yes
12000,Ascot Vale,54 The Parade,1230000,-37.77279,144.91732,h,4.3,Moonee Valley,Yes
12072,Burnley,2/50 Gibdon St,1100000,-37.82982,145.01038,h,2.4,Yarra,Yes
12084,Carlton North,903 Rathdowne St,1840000,-37.78305,144.97268,h,3.5,Yarra,Yes
12136,East Melbourne,109 Simpson St,1875000,-37.81351,144.98804,h,1.3,Melbourne,Yes
12137,East Melbourne,7 Webb La,1350000,-37.81803,144.9892,t,1.3,Melbourne,Yes
12171,Fitzroy,15 Argyle St,1394000,-37.79714,144.97596,h,2.1,Yarra,Yes
12172,Fitzroy North,41 Miller St,1600000,-37.77626,144.98035,h,3.6,Yarra,Yes
12173,Fitzroy North,35/86 Queens Pde,620000,-37.79178,144.98239,u,3.6,Yarra,Yes
12174,Fitzroy North,371 Rae St,1270000,-37.78353,144.97991,h,3.6,Yarra,Yes
12253,Kensington,18 Altona St,1070000,-37.79882,144.92745,h,3.4,Melbourne,Yes
12254,Kensington,105/18 Bent St,730000,-37.79561,144.93499,u,3.4,Melbourne,Yes
12255,Kensington,17/16 Mawbey St,392000,-37.78993,144.92306,u,3.4,Melbourne,Yes
12256,Kensington,24 McConnell St,1150000,-37.79067,144.92844,h,3.4,Melbourne,Yes
12257,Kensington,54 McConnell St,1415000,-37.7916,144.92855,h,3.4,Melbourne,Yes
12258,Kensington,7/11 Smith St,370000,-37.79122,144.93175,u,3.4,Melbourne,Yes
12274,Maribyrnong,6/82 Raleigh Rd,301000,-37.76878,144.89197,u,4.3,Maribyrnong,Not found
12276,Melbourne,19/300 King St,740000,-37.81317,144.95452,u,0.0,Melbourne,Yes
12290,Middle Park,78 Erskine St,2500000,-37.84807,144.96017,h,3.0,Port Phillip,Not found
12329,North Melbourne,8 Baillie St,1000000,-37.80131,144.94753,h,1.8,Melbourne,Yes
12330,North Melbourne,141 Howard St,780000,-37.80376,144.95379,t,1.8,Melbourne,Yes
12331,North Melbourne,17/198 Peel St,550000,-37.80298,144.9568,u,1.8,Melbourne,Yes
12353,Parkville,7/517 Royal Pde,850000,-37.78033,144.95949,t,1.8,Melbourne,Yes
12354,Parkville,603/228 The Avenue,900000,-37.78212,144.95755,u,1.8,Melbourne,Yes
12360,Port Melbourne,280 Nott St,1355000,-37.83343,144.94554,h,3.5,Port Phillip,Yes
12361,Port Melbourne,380 Ross St,1388000,-37.83165,144.94411,t,3.5,Port Phillip,Yes
12362,Port Melbourne,58 Station St,964000,-37.8371,144.93859,h,3.5,Port Phillip,Not found
12363,Prahran,4 Anchor Pl,1805000,-37.85102,144.99408,h,4.6,Stonnington,Yes
12364,Prahran,107A Charles St,1420000,-37.84714,144.98927,t,4.6,Stonnington,Yes
12365,Prahran,409/10 Hillingdon Pl,735000,-37.85127,144.99434,u,4.6,Stonnington,Yes
12366,Prahran,104/27 Macquarie St,440000,-37.85012,144.99225,u,4.6,Stonnington,Yes
12367,Prahran,31 Molesworth St,2200000,-37.84961,145.01113,h,4.6,Stonnington,Yes
12368,Prahran,135 Williams Rd,2300000,-37.84961,145.00248,h,4.6,Stonnington,Yes
12381,Richmond,4 Bell St,1172000,-37.82418,145.00185,h,2.4,Yarra,Yes
12382,Richmond,182 Buckingham St,1255000,-37.8147,145.00852,t,2.4,Yarra,Yes
12383,Richmond,10 Campbell St,1275000,-37.82324,145.01331,h,2.4,Yarra,Yes
12385,Richmond,51 Garfield St,1120000,-37.81186,144.99472,h,2.4,Yarra,Yes
12387,Richmond,17/47 Mary St,1190000,-37.82146,145.00203,h,2.4,Yarra,Yes
12388,Richmond,2/50 Palmer St,534000,-37.81893,145.00631,u,2.4,Yarra,Yes
12389,Richmond,7 Wiltshire St,1425000,-37.82622,144.99879,h,2.4,Yarra,Yes
12390,Richmond,312/45 York St,650000,-37.813,144.99303,u,2.4,Yarra,Yes
12406,South Melbourne,1403/38 Bank St,1250000,-37.83185,144.96817,u,1.9,Port Phillip,Yes
12408,South Melbourne,17/39 Dorcas St,407500,-37.83087,144.96864,h,1.9,Port Phillip,Yes
12412,South Yarra,37/12 Copelen St,1050000,-37.83543,144.99907,t,2.7,Stonnington,Yes
12413,South Yarra,3/43 Cromwell Rd,771000,-37.84283,145.00015,u,2.7,Stonnington,Yes
12414,Southbank,61/120 Sturt St,642500,-37.82481,144.96669,u,0.7,Melbourne,Yes
12415,Southbank,406/152 Sturt St,422500,-37.82548,144.96648,u,0.7,Melbourne,Yes
12421,St Kilda,9/60 Carlisle St,615000,-37.86736,144.98391,u,5.0,Port Phillip,Yes
12446,Toorak,8 Hill St,2500000,-37.833,145.01322,h,4.1,Stonnington,Yes
12462,Windsor,19 Newry St,1400000,-37.85538,145.00013,h,4.6,Stonnington,Yes
12466,Abbotsford,2 Federation La,855000,-37.79683,144.99586,h,3.0,Yarra,Yes
12472,Albert Park,3/78 Kerferd Rd,685000,-37.84469,144.95578,u,3.0,Port Phillip,Not found
12473,Albert Park,354 Montague St,1800000,-37.842,144.95601,h,3.0,Port Phillip,Not found
12482,Ascot Vale,75B Bloomfield Rd,1010000,-37.77639,144.91666,h,4.3,Moonee Valley,Yes
12483,Ascot Vale,103b Maribyrnong Rd,819000,-37.7719,144.91565,u,4.3,Moonee Valley,Yes
12484,Ascot Vale,18 McCully St,990000,-37.77552,144.92022,h,4.3,Moonee Valley,Yes
12485,Ascot Vale,18A Middle St,1200000,-37.7771,144.92793,t,4.3,Moonee Valley,Yes
12486,Ascot Vale,68 South St,1375000,-37.7777,144.92512,h,4.3,Moonee Valley,Yes
12487,Ascot Vale,97 The Crescent,1100000,-37.77263,144.92045,h,4.3,Moonee Valley,Yes
12554,Carlton,254 Elgin St,1000000,-37.79674,144.96563,h,1.6,Melbourne,Yes
12555,Carlton,2/42 Grattan Pl,720000,-37.80087,144.96622,u,1.6,Melbourne,Yes
12556,Carlton North,454 Canning St,1717500,-37.78621,144.97512,h,3.5,Yarra,Yes
12557,Carlton North,570 Canning St,2400000,-37.7835,144.97556,h,3.5,Yarra,Yes
12558,Carlton North,771 Rathdowne St,1950000,-37.78659,144.97211,h,3.5,Yarra,Yes
12582,Collingwood,147 Easey St,1095000,-37.79853,144.99256,h,2.0,Yarra,Yes
12612,East Melbourne,24/108 George St,885000,-37.81525,144.98678,u,1.3,Melbourne,Yes
12625,Fitzroy,7/43 Argyle St,700000,-37.79723,144.97686,u,2.1,Yarra,Yes
12626,Fitzroy North,59 Batman St,1275000,-37.78327,144.9791,h,3.6,Yarra,Yes
12627,Fitzroy North,99 Newry St,1680000,-37.7907,144.98163,h,3.6,Yarra,Yes
12628,Flemington,139 Victoria St,1340000,-37.7845,144.93582,h,3.4,Moonee Valley,Yes
12701,Kensington,91A Bayswater Rd,1250000,-37.79436,144.92158,h,3.4,Melbourne,Yes
12702,Kensington,310/71 Henry St,395000,-37.79609,144.92608,u,3.4,Melbourne,Yes
12703,Kensington,11 McCracken St,840500,-37.79025,144.92798,h,3.4,Melbourne,Yes
12725,Maribyrnong,22 Mephan St,815000,-37.78667,144.88834,t,4.3,Maribyrnong,Yes
12726,Maribyrnong,29 Monash St,920000,-37.78446,144.88781,h,4.3,Maribyrnong,Yes
12772,North Melbourne,106/25 Oxford St,570000,-37.8006,144.95419,u,1.8,Melbourne,Yes
12773,North Melbourne,2/7 Oxford St,850000,-37.8006,144.95419,u,1.8,Melbourne,Yes
12801,Port Melbourne,6/5 Liardet St,816000,-37.84237,144.94486,u,3.5,Port Phillip,Not found
12802,Port Melbourne,308/15 Pickles St,800000,-37.84426,144.94415,u,3.5,Port Phillip,Not found
12803,Prahran,9/305 Dandenong Rd,1020000,-37.85931,145.00616,u,4.6,Stonnington,Yes
12804,Prahran,24/8 Sydney St,660000,-37.85184,145.01049,u,4.6,Stonnington,Yes
12825,Richmond,7/129 Hoddle St,890500,-37.81443,144.99079,u,2.4,Yarra,Yes
12827,Richmond,15/104 Rowena Pde,355000,-37.8211,144.99549,u,2.4,Yarra,Yes
12828,Richmond,15 The Crofts,1300000,-37.8196,144.99101,h,2.4,Yarra,Yes
12829,Richmond,4/12 Woodlawn St,717000,-37.82295,144.99146,u,2.4,Yarra,Yes
12830,Richmond,18 Yorkshire St,1530000,-37.83199,144.99909,h,2.4,Yarra,Yes
12848,South Melbourne,14 Ward St,1700000,-37.83347,144.95692,h,1.9,Port Phillip,Yes
12851,South Yarra,108/32 Bray St,470000,-37.84446,144.99552,u,2.7,Stonnington,Yes
12852,South Yarra,6/90 Clowes St,945000,-37.83041,144.98494,u,2.7,Melbourne,Yes
12855,South Yarra,348 Punt Rd,900000,-37.8414,144.98608,h,2.7,Stonnington,Yes
12856,South Yarra,24 Tivoli Rd,1810000,-37.8386,144.99852,h,2.7,Stonnington,Yes
12863,St Kilda,3 Mitford Pl,1650000,-37.87294,144.98118,h,5.0,Port Phillip,Yes
12890,Toorak,6/1 Ruabon Rd,640000,-37.84744,145.00783,u,4.1,Stonnington,Yes
12892,Travancore,1/15 Flemington St,856000,-37.78281,144.93567,t,4.3,Moonee Valley,Yes
12909,West Melbourne,148 Adderley St,1370000,-37.80973,144.9472,h,3.1,Melbourne,Yes
12911,Windsor,27 Hornby St,957500,-37.85542,144.99571,h,4.6,Stonnington,Yes
12912,Windsor,16 Wrexham Rd,2080000,-37.85679,145.00089,h,4.6,Stonnington,Yes
12915,Abbotsford,1/43 Abbotsford St,505000,-37.80206,145.00015,u,3.0,Yarra,Yes
12916,Abbotsford,67 Yarra St,1402500,-37.8023,144.99615,h,3.0,Yarra,Yes
12920,Albert Park,96 Danks St,1505000,-37.84587,144.94828,h,3.0,Port Phillip,Not found
12921,Albert Park,99 Merton St,1900000,-37.84431,144.95532,h,3.0,Port Phillip,Not found
12931,Ascot Vale,39 Middle St,1530000,-37.77727,144.92655,h,4.3,Moonee Valley,Yes
12932,Ascot Vale,30 Milton St,865000,-37.77391,144.92151,h,4.3,Moonee Valley,Yes
12933,Ascot Vale,13 Victory Pde,1370000,-37.7801,144.90976,h,4.3,Moonee Valley,Yes
12934,Ascot Vale,91A Walter St,1082000,-37.77549,144.90865,h,4.3,Moonee Valley,Yes
12998,Brunswick East,40 Albion St,1210000,-37.76262,144.97733,h,4.0,Moreland,Yes
12999,Brunswick East,73 Barkly St,1265000,-37.77742,144.97388,h,4.0,Moreland,Yes
13014,Burnley,2a Cherrill St,1837500,-37.82921,145.00826,h,2.4,Yarra,Yes
13033,Carlton,1003/123 Pelham St,1100000,-37.80279,144.96442,u,1.6,Melbourne,Yes
13034,Carlton North,673 Canning St,1628000,-37.78026,144.97554,h,3.5,Yarra,Yes
13061,Clifton Hill,15 Caroline St,1460000,-37.78992,144.99845,h,3.6,Yarra,Yes
13062,Clifton Hill,8/96 Spensley St,556000,-37.78745,145.00061,u,3.6,Yarra,Yes
13068,Collingwood,43 Campbell St,1135000,-37.80298,144.98894,h,2.0,Yarra,Yes
13069,Collingwood,81 Easey St,900000,-37.79812,144.98873,h,2.0,Yarra,Yes
13079,Cremorne,311/163 Cremorne St,570000,-37.83011,144.99044,u,2.4,Yarra,Yes
13080,Cremorne,52 Wellington St,1253000,-37.82653,144.98945,h,2.4,Yarra,Yes
13150,Fitzroy North,74 Best St,1321000,-37.78219,144.98371,h,3.6,Yarra,Yes
13151,Fitzroy North,710 Brunswick St,960000,-37.78534,144.98125,h,3.6,Yarra,Yes
13152,Fitzroy North,10/51 Delbridge St,495000,-37.78737,144.98735,u,3.6,Yarra,Yes
13153,Flemington,8 John St,990000,-37.7839,144.92727,h,3.4,Moonee Valley,Yes
13264,Kensington,205/72 Altona St,400000,-37.79741,144.92614,u,3.4,Melbourne,Yes
13265,Kensington,2 Smith St,715000,-37.7914,144.93076,t,3.4,Melbourne,Yes
13294,Maribyrnong,21/9 Fabian Ct,530000,-37.77323,144.89268,u,4.3,Maribyrnong,Not found
13295,Maribyrnong,107 Gatehouse Pl,450000,-37.77296,144.88057,u,4.3,Maribyrnong,Not found
13297,Maribyrnong,22 The Grand,1510500,-37.7839,144.89431,h,4.3,Maribyrnong,Yes
13298,Maribyrnong,18/4 Wests Rd,353000,-37.77367,144.88161,u,4.3,Maribyrnong,Not found
13302,Melbourne,1814/250 Elizabeth St,720000,-37.81267,144.96273,u,0.0,Melbourne,Yes
13310,Middle Park,89 Armstrong St,3750000,-37.85327,144.96223,h,3.0,Port Phillip,Not found
13311,Middle Park,150 Page St,1750000,-37.84962,144.95856,h,3.0,Port Phillip,Not found
13356,North Melbourne,72 Curzon St,1126000,-37.80248,144.94846,h,1.8,Melbourne,Yes
13357,North Melbourne,363 Dryburgh St,1746000,-37.79722,144.94424,h,1.8,Melbourne,Yes
13358,North Melbourne,4/8 Falshaws La,799000,-37.79999,144.94961,u,1.8,Melbourne,Yes
13359,North Melbourne,357 Flemington Rd,1285000,-37.79074,144.94324,h,1.8,Melbourne,Yes
13383,Parkville,301/228 The Avenue,1560000,-37.78212,144.95755,u,1.8,Melbourne,Yes
13393,Port Melbourne,31 Albert St,1335000,-37.83661,144.93359,h,3.5,Port Phillip,Not found
13394,Port Melbourne,2/79 Pickles St,545000,-37.84237,144.94486,u,3.5,Port Phillip,Not found
13396,Prahran,5/305 Dandenong Rd,740000,-37.85931,145.00616,u,4.6,Stonnington,Yes
13397,Prahran,102/11 Hillingdon Pl,698000,-37.85163,144.9943,u,4.6,Stonnington,Yes
13399,Prahran,20 King St,780000,-37.84998,144.99499,h,4.6,Stonnington,Yes
13400,Prahran,3/6 Miller St,1190000,-37.84839,145.0013,t,4.6,Stonnington,Yes
13401,Prahran,15A Percy St,1170000,-37.85064,144.99095,h,4.6,Stonnington,Yes
13402,Prahran,9/3 Rae Ct,660000,-37.85672,145.00273,u,4.6,Stonnington,Yes
13418,Richmond,25 Canterbury St,1000000,-37.824,145.00679,h,2.4,Yarra,Yes
13419,Richmond,74 Hunter St,1250000,-37.82137,145.00512,h,2.4,Yarra,Yes
13420,Richmond,28 Newry St,1280000,-37.82488,145.00642,h,2.4,Yarra,Yes
13421,Richmond,52/73 River St,615000,-37.81894,145.01314,u,2.4,Yarra,Yes
13422,Richmond,7/4 Smith St,314000,-37.81256,144.99347,u,2.4,Yarra,Yes
13423,Richmond,9 Wall St,1341000,-37.82241,145.00235,h,2.4,Yarra,Yes
13446,South Melbourne,67 Dow St,807500,-37.83627,144.9605,h,1.9,Port Phillip,Yes
13447,South Melbourne,8 Ferrars Pl,4100000,-37.83737,144.95799,h,1.9,Port Phillip,Not found
13450,South Yarra,10/20 Chambers St,1430000,-37.84014,144.99441,u,2.7,Stonnington,Yes
13451,South Yarra,4 Hawksburn Rd,2920000,-37.84405,145.0016,h,2.7,Stonnington,Yes
13452,South Yarra,17/43 Kensington Rd,400000,-37.83678,145.00137,u,2.7,Stonnington,Yes
13454,Southbank,2/96 Dodds St,600000,-37.8281,144.96627,u,0.7,Melbourne,Yes
13455,Southbank,28/161 Sturt St,600000,-37.8281,144.96627,u,0.7,Melbourne,Yes
13464,St Kilda,4/57 Chapel St,480000,-37.86305,144.9911,u,5.0,Port Phillip,Yes
13465,St Kilda,1/12 Charles St,730000,-37.86309,144.98302,u,5.0,Port Phillip,Yes
13512,West Melbourne,1/110 Railway Pl,660000,-37.80848,144.9437,u,3.1,Melbourne,Yes
13525,Abbotsford,21/659 Victoria St,550000,-37.8114,145.01163,u,3.0,Yarra,Yes
13527,Albert Park,16 Greig St,3560000,-37.84118,144.95023,h,3.0,Port Phillip,Not found
13533,Ascot Vale,21 Walter St,1130000,-37.77182,144.90524,h,4.3,Moonee Valley,Yes
13567,Brunswick East,219 Glenlyon Rd,1330000,-37.77289,144.97503,h,4.0,Moreland,Yes
13568,Brunswick East,63 Harrison St,937000,-37.76049,144.98065,t,4.0,Moreland,Yes
13569,Brunswick East,302/218 Lygon St,290000,-37.77165,144.97187,u,4.0,Moreland,Yes
13597,Collingwood,6/13 Alexander St,365000,-37.79597,144.99108,u,2.0,Yarra,Yes
13598,Collingwood,30 Alexander St,1297000,-37.79557,144.99158,h,2.0,Yarra,Yes
13640,Fitzroy,502/416 Gore St,790000,-37.7967,144.98363,u,2.1,Yarra,Yes
13641,Fitzroy,604/353 Napier St,830000,-37.79721,144.98073,u,2.1,Yarra,Yes
13642,Fitzroy,307/185 Rose St,456000,-37.79636,144.98394,u,2.1,Yarra,Yes
13643,Flemington,14 Clarence St,1000000,-37.78696,144.92556,h,3.4,Moonee Valley,Yes
13699,Kensington,112/86 Altona St,438000,-37.79662,144.9254,u,3.4,Melbourne,Yes
13700,Kensington,101/18 Bent St,710000,-37.79561,144.93499,u,3.4,Melbourne,Yes
13701,Kensington,14/8 Mawbey St,390000,-37.79023,144.92335,u,3.4,Melbourne,Yes
13718,Maribyrnong,8 Mitchell St,1340000,-37.78352,144.88981,h,4.3,Maribyrnong,Yes
13721,Melbourne,61/299 Queen St,1075000,-37.81141,144.95879,u,0.0,Melbourne,Yes
13760,North Melbourne,39/101 Leveson St,785000,-37.80202,144.95104,u,1.8,Melbourne,Yes
13761,North Melbourne,306/68 Leveson St,620000,-37.80272,144.95174,u,1.8,Melbourne,Yes
13777,Parkville,22 Emu La,800000,-37.7882,144.94205,t,1.8,Melbourne,Yes
13782,Port Melbourne,120/99 Dow St,635000,-37.84146,144.94121,u,3.5,Port Phillip,Not found
13783,Prahran,610/220 Commercial Rd,1003000,-37.84696,144.99364,u,4.6,Stonnington,Yes
13795,Richmond,9/343 Church St,715000,-37.82276,144.99866,u,2.4,Yarra,Yes
13796,Richmond,5/33 Goodwood St,630000,-37.81977,144.99597,u,2.4,Yarra,Yes
13797,Richmond,334 Highett St,1200000,-37.81684,145.00606,h,2.4,Yarra,Yes
13812,South Melbourne,1 Reilly Pl,1720000,-37.83631,144.95536,h,1.9,Port Phillip,Yes
13817,South Yarra,2/45 Caroline St,600000,-37.83766,144.98799,u,2.7,Stonnington,Yes
13818,South Yarra,308/800 Chapel St,762500,-37.83613,144.99661,u,2.7,Stonnington,Yes
13819,South Yarra,639 Punt Rd,1855500,-37.83986,144.98598,h,2.7,Melbourne,Yes
13827,St Kilda,22/220 Barkly St,468000,-37.87094,144.9807,u,5.0,Port Phillip,Yes
13828,St Kilda,9/285 Barkly St,470000,-37.87312,144.97986,u,5.0,Port Phillip,Yes
13851,Toorak,11/2 Theodore Ct,725000,-37.83532,145.0216,u,4.1,Stonnington,Yes
13852,Toorak,15/256 Williams Rd,577000,-37.84263,145.00448,u,4.1,Stonnington,Yes
13864,West Melbourne,125/33 Jeffcott St,670000,-37.8118,144.95259,u,3.1,Melbourne,Yes
13865,West Melbourne,207/493 Victoria St,510000,-37.80473,144.9435,u,3.1,Melbourne,Yes
13871,Windsor,8/9 The Avenue,410000,-37.85687,144.99748,u,4.6,Stonnington,Yes
13877,Abbotsford,143 Charles St,1635000,-37.80359,144.99538,h,3.0,Yarra,Yes
13878,Abbotsford,10 James St,940000,-37.80911,144.99339,h,3.0,Yarra,Yes
13879,Abbotsford,17 Valiant St,1375000,-37.80125,144.99926,h,3.0,Yarra,Yes
13880,Abbotsford,1/50 Valiant St,1525000,-37.80116,145.00066,t,3.0,Yarra,Yes
13896,Ascot Vale,29 Myrnong Cr,1250000,-37.77659,144.9338,h,4.3,Moonee Valley,Yes
13945,Brunswick East,22 Lowan St,1615000,-37.77213,144.9829,h,4.0,Moreland,Yes
13989,Clifton Hill,20 Hilton St,973000,-37.793,144.98763,h,3.6,Yarra,Yes
13991,Collingwood,3/8 Forest St,560000,-37.79627,144.99229,u,2.0,Yarra,Yes
14019,East Melbourne,502/1 Powlett St,1300000,-37.8161,144.98494,u,1.3,Melbourne,Yes
14044,Fitzroy,389 Gore St,2700000,-37.79751,144.98309,h,2.1,Yarra,Yes
14045,Fitzroy,411/416 Gore St,1060000,-37.7967,144.98363,u,2.1,Yarra,Yes
14046,Fitzroy,302/424 Gore St,545000,-37.79636,144.98394,u,2.1,Yarra,Yes
14047,Fitzroy,122 Nicholson St,3200000,-37.80209,144.97443,h,2.1,Yarra,Yes
14048,Fitzroy North,40 Newry St,1705000,-37.79068,144.97824,h,3.6,Yarra,Yes
14049,Fitzroy North,75/682 Nicholson St,850250,-37.78334,144.97782,u,3.6,Yarra,Yes
14050,Flemington,25 Elm St,1220000,-37.78446,144.92797,h,3.4,Moonee Valley,Yes
14115,Kensington,33 Kensington Rd,1225000,-37.79496,144.92659,h,3.4,Melbourne,Yes
14147,Maribyrnong,13 Cedar Dr,1200000,-37.77413,144.87533,h,4.3,Maribyrnong,Not found
14148,Maribyrnong,2/10 Pridham St,940000,-37.7816,144.88999,t,4.3,Maribyrnong,Yes
14181,North Melbourne,60 Arden St,1475000,-37.80072,144.9496,h,1.8,Melbourne,Yes
14182,North Melbourne,50/171 Flemington Rd,450000,-37.7955,144.94922,u,1.8,Melbourne,Yes
14183,North Melbourne,19/49 Haines St,525000,-37.79878,144.94747,u,1.8,Melbourne,Yes
14208,Port Melbourne,25 Barak Rd,1900000,-37.83802,144.92442,h,3.5,Port Phillip,Not found
14209,Port Melbourne,202/90 Beach St,1480000,-37.84068,144.93547,u,3.5,Port Phillip,Not found
14211,Port Melbourne,305/38 Nott St,760000,-37.84158,144.93809,u,3.5,Port Phillip,Not found
14212,Prahran,19 Airlie Av,2635000,-37.85565,145.00839,h,4.6,Stonnington,Yes
14213,Prahran,95 Chomley St,1250000,-37.85562,145.00571,h,4.6,Stonnington,Yes
14214,Prahran,4/24 Grandview Gr,400000,-37.85126,145.00832,u,4.6,Stonnington,Yes
14216,Prahran,8 Linden Ct,4200000,-37.85768,145.00254,h,4.6,Stonnington,Yes
14217,Prahran,11A Percy St,1310000,-37.85083,144.99092,h,4.6,Stonnington,Yes
14218,Prahran,20/20 St Edmonds Rd,626000,-37.85059,144.99188,u,4.6,Stonnington,Yes
14223,Princes Hill,78 Arnold St,1540000,-37.78311,144.96548,h,3.5,Yarra,Yes
14247,South Melbourne,13/297 Dorcas St,1750000,-37.83453,144.95782,t,1.9,Port Phillip,Yes
14248,South Melbourne,426 Dorcas St,1800000,-37.83591,144.94963,h,1.9,Port Phillip,Yes
14249,South Melbourne,173 Nelson Rd,3825000,-37.83923,144.95113,h,1.9,Port Phillip,Not found
14251,South Yarra,2/1 Alexandra Av,1350000,-37.82863,144.98514,u,2.7,Melbourne,Yes
14253,South Yarra,44/100 Commercial Rd,940000,-37.8453,144.98487,u,2.7,Melbourne,Yes
14254,South Yarra,10/20 Cromwell Rd,410000,-37.8446,145.00018,u,2.7,Stonnington,Yes
14255,South Yarra,2/12 Kensington Rd,980000,-37.83873,145.00133,u,2.7,Stonnington,Yes
14256,South Yarra,104/5 Wilson St,380000,-37.84368,144.99577,u,2.7,Stonnington,Yes
14257,Southbank,17/30 Miles St,625000,-37.8281,144.96627,u,0.7,Melbourne,Yes
14261,St Kilda,12/14 Chapel St,701000,-37.86257,144.99161,u,5.0,Port Phillip,Yes
14262,St Kilda,48 Greeves St,1600000,-37.86667,144.98324,h,5.0,Port Phillip,Yes
