,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name,healthcare Name,tourism.attraction Name,leisure.park.nature_reserve Name
2172,Niddrie,59 Hoffmans Rd,944000,-37.7473,144.8905,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2173,Niddrie,13 Hotham Rd,1450000,-37.7368,144.8886,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2174,Niddrie,20 Rutland St,1405000,-37.7356,144.8799,h,11.2,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2175,Oak Park,1 Ash Gr,955000,-37.7167,144.9127,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
2176,Oak Park,126A Winifred St,755000,-37.7166,144.9104,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
2177,Oak Park,220 Waterloo Rd,1400000,-37.7167,144.9216,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
2178,Oak Park,10 Magnolia St,1005000,-37.719,144.9254,h,11.5,Moreland,Yes,Yes,Yes,Yes,Yes
2179,Oak Park,7 Ridge Rd,860000,-37.7149,144.9153,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
2180,Oak Park,11 Xavier St,1306000,-37.7206,144.9194,h,11.5,Moreland,Yes,Yes,Yes,Not found,Yes
2181,Oak Park,19A Cardinal Rd,1250000,-37.7136,144.927,h,11.5,Moreland,Yes,Not found,Yes,Not found,Yes
2182,Oakleigh,101 Atkinson St,2525000,-37.8952,145.0928,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2183,Oakleigh,12 Watsonia St,1615000,-37.91,145.096,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2184,Oakleigh,24 Gadd St,1351000,-37.9098,145.097,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2185,Oakleigh,36 Westgate St,1205000,-37.9066,145.0869,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2186,Oakleigh,4 Mead Ct,676000,-37.9067,145.0921,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2187,Oakleigh,7 Hilbert Ct,1145000,-37.895,145.1014,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2188,Oakleigh,141 Atherton Rd,1600000,-37.8999,145.0993,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2189,Oakleigh,110 Atkinson St,1840000,-37.898,145.0928,h,14.0,Monash,Yes,Yes,Yes,Yes,Not found
2190,Ormond,265 Tucker Rd,1300000,-37.9067,145.053,h,11.8,Glen Eira,Yes,Not found,Yes,Not found,Not found
2191,Ormond,39 Draper St,2250000,-37.908,145.0502,h,11.8,Glen Eira,Yes,Not found,Yes,Not found,Not found
2192,Ormond,688 North Rd,1486000,-37.9051,145.0473,h,11.8,Glen Eira,Yes,Not found,Yes,Not found,Not found
2193,Reservoir,2 Fordham Rd,741000,-37.7148,145.019,h,11.2,Darebin,Yes,Yes,Yes,Not found,Not found
2194,Reservoir,6 Greenock St,725000,-37.7039,145.0226,h,11.2,Darebin,Yes,Not found,Yes,Not found,Not found
2195,Reservoir,29 Southernhay St,1010000,-37.7258,145.0113,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2196,Reservoir,83 Whitelaw St,852000,-37.712,145.0205,h,11.2,Darebin,Yes,Yes,Yes,Not found,Not found
2197,Reservoir,18 Zinnia St,595000,-37.7152,144.9817,h,11.2,Darebin,Yes,Not found,Yes,Yes,Yes
2198,Reservoir,5 Carson St,665000,-37.6982,145.0043,h,11.2,Darebin,Yes,Not found,Yes,Yes,Yes
2199,Reservoir,11 Mais St,905000,-37.7074,145.0276,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2200,Reservoir,33 McMahon Rd,845000,-37.7114,145.021,h,11.2,Darebin,Yes,Yes,Yes,Not found,Not found
2201,Reservoir,19 Tovey St,770000,-37.701,144.9993,h,11.2,Darebin,Yes,Not found,Yes,Yes,Yes
2202,Reservoir,37 Vale St,935000,-37.7269,144.988,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2203,Reservoir,22 Wilson Bvd,610000,-37.7054,144.9945,h,11.2,Darebin,Yes,Not found,Yes,Yes,Yes
2204,Reservoir,96b Cheddar Rd,678500,-37.6987,145.0203,h,11.2,Darebin,Yes,Not found,Yes,Not found,Not found
2205,Reservoir,1 Delaware St,861500,-37.721,145.016,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2206,Reservoir,21 Henty St,801000,-37.7194,145.0015,h,11.2,Darebin,Yes,Not found,Yes,Yes,Not found
2207,Reservoir,72 Henty St,1150000,-37.7179,144.9908,h,11.2,Darebin,Yes,Not found,Yes,Yes,Yes
2208,Reservoir,3 Horton St,760000,-37.7236,144.9876,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2209,Reservoir,1/74 Miranda Rd,605000,-37.7068,145.0193,h,11.2,Darebin,Yes,Not found,Yes,Not found,Not found
2210,Reservoir,44 Mendip Rd,930000,-37.7205,145.0165,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2211,Reservoir,2/87 Purinuan Rd,375000,-37.7091,145.0259,h,11.2,Darebin,Yes,Yes,Yes,Not found,Not found
2212,Reservoir,6 Sedge Ct,1005000,-37.6947,144.9851,h,11.2,Darebin,Not found,Not found,Yes,Not found,Yes
2213,Reservoir,32 Ayr St,800000,-37.7051,145.0331,h,11.2,Darebin,Not found,Not found,Yes,Yes,Yes
2214,Reservoir,6 Joffre St,1025000,-37.7302,145.0129,h,11.2,Darebin,Yes,Yes,Yes,Yes,Not found
2215,Rosanna,154 Grandview Gr,1380000,-37.7334,145.0631,h,11.4,Banyule,Yes,Not found,Yes,Yes,Yes
2216,Rosanna,34 Haughton Pde,1150000,-37.7438,145.0769,h,11.4,Banyule,Yes,Yes,Yes,Yes,Yes
2217,Rosanna,35 Thomson Dr,1160000,-37.7323,145.0692,h,11.4,Banyule,Yes,Yes,Yes,Not found,Yes
2218,Rosanna,5 Finlayson St,940000,-37.7399,145.0681,h,11.4,Banyule,Yes,Yes,Yes,Not found,Yes
2219,Sunshine,54 Ardoyne St,940000,-37.7966,144.8256,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2220,Sunshine,138 Devonshire Rd,726000,-37.7866,144.8458,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2221,Sunshine,27 Parsons St,950000,-37.7918,144.8419,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2222,Sunshine,14 Baker St,760000,-37.7867,144.8437,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2223,Sunshine,2 Colin St,990000,-37.7803,144.8415,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2224,Sunshine,10 Dundalk St,651500,-37.7988,144.822,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Yes
2225,Sunshine,2 Islington St,970000,-37.785,144.8383,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2226,Sunshine,3 Mellor St,841000,-37.7811,144.8373,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2227,Sunshine,69 Duke St,710000,-37.7875,144.8456,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2228,Sunshine,73 Monash St,840000,-37.7894,144.8383,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2229,Sunshine,115 Wright St,660000,-37.7954,144.8246,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2230,Sunshine,10 Yewers St,692000,-37.7868,144.8428,h,12.6,Brimbank,Yes,Yes,Yes,Yes,Not found
2231,Sunshine North,25 Lincoln St,830000,-37.7743,144.8446,h,13.3,Brimbank,Yes,Yes,Yes,Yes,Not found
2232,Sunshine North,19 Plymouth Cl,600000,-37.7549,144.8304,h,13.3,Brimbank,Yes,Not found,Yes,Yes,Not found
2233,Sunshine North,25 Downing St,718000,-37.771,144.8389,h,13.3,Brimbank,Yes,Yes,Yes,Yes,Not found
2234,Sunshine North,3 Belmore Rd,775000,-37.7662,144.8383,h,13.3,Brimbank,Yes,Yes,Yes,Yes,Not found
2235,Sunshine North,90 McIntyre Rd,490000,-37.7676,144.8307,h,13.3,Brimbank,Yes,Yes,Yes,Yes,Not found
2236,Sunshine West,32 Killara St,716000,-37.7886,144.821,h,13.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2237,Sunshine West,7 Foxcroft Ct,511000,-37.7997,144.7968,h,13.5,Brimbank,Yes,Not found,Not found,Not found,Yes
2238,Sunshine West,1/10 Fremont Pde,515000,-37.7962,144.8064,h,13.5,Brimbank,Yes,Not found,Yes,Yes,Yes
2239,Sunshine West,27 Warmington Rd,530000,-37.8017,144.8258,h,13.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2240,Sunshine West,91 Hilma St,685000,-37.7912,144.7979,h,13.5,Brimbank,Yes,Not found,Yes,Yes,Yes
2241,Sunshine West,13 Murray St,700000,-37.7889,144.8047,h,13.5,Brimbank,Yes,Not found,Yes,Yes,Yes
2242,Sunshine West,100 Links St,571000,-37.7845,144.8088,h,13.5,Brimbank,Yes,Yes,Yes,Yes,Yes
2243,Sunshine West,7 The Mews,710000,-37.7928,144.8068,h,13.5,Brimbank,Yes,Not found,Yes,Yes,Yes
2244,Surrey Hills,61 Broughton Rd,1525000,-37.8323,145.105,h,11.2,Whitehorse,Yes,Yes,Yes,Yes,Not found
2245,Surrey Hills,18 Empress Rd,1260000,-37.8201,145.0887,h,11.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2246,Surrey Hills,29 Weybridge St,2360000,-37.818,145.0946,h,11.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2247,Surrey Hills,1/6 Blackburn St,1250000,-37.823,145.0993,h,11.2,Boroondara,Yes,Yes,Yes,Yes,Not found
2248,Surrey Hills,26 Everton Gr,1490000,-37.8292,145.1053,h,11.2,Whitehorse,Yes,Yes,Yes,Yes,Not found
2249,Surrey Hills,6A Thistle St,1600000,-37.8327,145.0976,h,11.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2250,Surrey Hills,68 Weybridge St,1652000,-37.8176,145.0882,h,11.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2251,Surrey Hills,8 Durham Rd,2370000,-37.8263,145.0911,h,11.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2252,Templestowe Lower,6 Jean St,1503500,-37.7628,145.1185,h,13.8,Manningham,Not found,Yes,Yes,Yes,Not found
2253,Templestowe Lower,4 Michael St,1370000,-37.7703,145.1086,h,13.8,Manningham,Not found,Yes,Yes,Not found,Not found
2254,Templestowe Lower,5 Fran Ct,1181000,-37.7565,145.1067,h,13.8,Manningham,Not found,Yes,Yes,Yes,Yes
2255,Templestowe Lower,21 Rooney St,1385000,-37.769,145.1108,h,13.8,Manningham,Not found,Yes,Yes,Yes,Not found
2256,Templestowe Lower,258 Thompsons Rd,1180000,-37.7685,145.1026,h,13.8,Manningham,Not found,Yes,Yes,Yes,Yes
2257,Templestowe Lower,254 Thompsons Rd,1302000,-37.7686,145.1023,h,13.8,Manningham,Not found,Yes,Yes,Yes,Yes
2258,Templestowe Lower,11 Airdrie Ct,1775000,-37.762,145.1244,h,13.8,Manningham,Not found,Yes,Yes,Yes,Not found
2259,Viewbank,8 Graham Rd,810000,-37.743,145.0839,h,13.8,Banyule,Yes,Yes,Yes,Yes,Yes
2260,Viewbank,23 Kuranga Rd,1140000,-37.7317,145.0952,h,13.8,Banyule,Not found,Yes,Yes,Yes,Yes
2261,Viewbank,6 Dawn Ct,1003000,-37.7355,145.0928,h,13.8,Banyule,Not found,Yes,Yes,Yes,Yes
2262,Viewbank,9 Rockaway Dr,1155000,-37.7308,145.0932,h,13.8,Banyule,Not found,Yes,Yes,Yes,Yes
2263,Watsonia,60 Orana Dr,880000,-37.713,145.0894,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2264,Watsonia,5 Regis Ct,826000,-37.705,145.0825,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2265,Watsonia,12 Black St,952000,-37.711,145.081,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2266,Watsonia,2/42 Wattle Dr,677500,-37.716,145.0769,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2267,Watsonia,25 Bungay St,761000,-37.7054,145.0809,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2268,Watsonia,8 Castlereagh Pl,715000,-37.7031,145.0773,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2269,Watsonia,5 Daours Ct,932500,-37.7154,145.0777,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2270,Watsonia,25 High St,895000,-37.7075,145.0807,h,14.9,Banyule,Yes,Yes,Yes,Yes,Yes
2271,Airport West,48 Bedford St,872500,-37.7203,144.8757,h,13.5,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2272,Airport West,33 Green St,720000,-37.7284,144.8874,h,13.5,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2273,Airport West,25 Clydesdale Rd,985000,-37.7251,144.8785,h,13.5,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2274,Airport West,67 Halsey Rd,510000,-37.7191,144.8857,h,13.5,Moonee Valley,Not found,Yes,Yes,Not found,Yes
2275,Albion,26 Wyalong St,800000,-37.7776,144.8167,h,13.9,Brimbank,Yes,Yes,Yes,Yes,Not found
2276,Albion,76 Forrest St,700000,-37.7841,144.8169,h,13.9,Brimbank,Yes,Yes,Yes,Yes,Not found
2277,Albion,67 Norwood St,621000,-37.7765,144.8123,h,13.9,Brimbank,Yes,Yes,Yes,Yes,Yes
2278,Altona,7 Cowra St,840000,-37.864,144.8161,h,13.8,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
2279,Altona,196 Blyth St,1480000,-37.8712,144.8107,h,13.8,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
2280,Altona,12 Kookaburra St,1165000,-37.8707,144.8076,h,13.8,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
2281,Altona,13 Linnet St,1295000,-37.8678,144.816,h,13.8,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
2282,Ashburton,53 Gloucester Rd,1450000,-37.8689,145.0882,h,11.0,Boroondara,Yes,Yes,Yes,Yes,Yes
2283,Ashburton,23 Solway St,2220000,-37.8726,145.0716,h,11.0,Boroondara,Yes,Yes,Yes,Yes,Not found
2284,Ashburton,24 Baird St,1912500,-37.8686,145.0721,h,11.0,Boroondara,Yes,Yes,Yes,Yes,Yes
2285,Ashburton,11 Poulter St,2085000,-37.8635,145.0895,h,11.0,Boroondara,Yes,Yes,Yes,Yes,Yes
2286,Brooklyn,6 Millers Rd,1005000,-37.8241,144.8419,h,10.9,Hobsons Bay,Not found,Yes,Yes,Yes,Not found
2287,Eaglemont,39 Durham St,1750000,-37.762,145.0645,h,10.3,Banyule,Yes,Yes,Yes,Yes,Not found
2288,Eaglemont,121 The Righi,2710000,-37.7605,145.0593,h,10.3,Banyule,Yes,Yes,Yes,Yes,Not found
2289,Gowanbrae,3 Birk Ct,680000,-37.7039,144.8986,h,13.6,Moreland,Yes,Yes,Yes,Not found,Yes
2290,Gowanbrae,3 Daffodil Ct,741000,-37.7055,144.8943,h,13.6,Moreland,Not found,Yes,Yes,Not found,Yes
2291,Gowanbrae,7 Adelaide Bvd,990000,-37.7071,144.8989,h,13.6,Moreland,Yes,Yes,Yes,Not found,Yes
2292,Gowanbrae,13 Gowanbrae Dr,970000,-37.7088,144.8938,h,13.6,Moreland,Not found,Yes,Yes,Not found,Yes
2293,Jacana,81 Johnstone St,485000,-37.6822,144.9108,h,14.5,Hume,Yes,Yes,Yes,Not found,Yes
2294,Jacana,17 Bannister St,618000,-37.6875,144.9102,h,14.5,Hume,Yes,Yes,Yes,Not found,Not found
2295,Keilor Park,7 Zagreb Ct,773000,-37.724,144.8514,h,14.5,Brimbank,Not found,Not found,Not found,Not found,Not found
2296,Moorabbin,6 Cooma St,1035000,-37.9396,145.0519,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
2297,Moorabbin,28 Grandview Gr,1321000,-37.9432,145.0462,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
2298,Moorabbin,239 Chesterville Rd,860000,-37.9409,145.0602,h,14.6,Kingston,Yes,Yes,Yes,Yes,Not found
2299,Oakleigh South,8 Lido Ct,770000,-37.918,145.085,h,14.7,Kingston,Yes,Yes,Yes,Not found,Not found
2300,Oakleigh South,272 Warrigal Rd,985100,-37.9115,145.0889,h,14.7,Monash,Yes,Yes,Yes,Yes,Not found
2301,Oakleigh South,4 Dalgan St,1410000,-37.9316,145.0821,h,14.7,Monash,Not found,Yes,Yes,Yes,Not found
2302,Oakleigh South,2 Kaybrook Ct,1042500,-37.9176,145.0839,h,14.7,Monash,Yes,Yes,Yes,Yes,Not found
2303,Yallambie,57 Tarcoola Dr,721500,-37.7214,145.1063,h,15.0,Banyule,Yes,Yes,Yes,Not found,Yes
2304,Yallambie,14 Borlase St,1060000,-37.7327,145.0804,h,15.0,Banyule,Yes,Yes,Yes,Not found,Yes
2305,Yallambie,7 Marigolds Rd,984000,-37.7285,145.0851,h,15.0,Banyule,Yes,Yes,Yes,Not found,Yes
2306,Campbellfield,33 Rainsford Tce,445000,-37.6741,144.9698,h,14.5,Hume,Not found,Yes,Yes,Yes,Yes
2307,Airport West,118 Marshall Rd,640000,-37.71655,144.88155,h,10.4,Moonee Valley,Not found,Yes,Yes,Not found,Yes
2308,Airport West,9 South Rd,961000,-37.72274,144.88002,h,10.4,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2309,Albion,2 Bazentin St,570000,-37.77917,144.82223,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2310,Ashwood,4 Wippa Ct,1225000,-37.87257,145.09782,h,10.2,Monash,Yes,Yes,Yes,Yes,Not found
2311,Beaumaris,73 Charman Rd,1221000,-37.98139,145.05251,h,17.3,Bayside,Yes,Not found,Yes,Yes,Yes
2312,Beaumaris,3 Wells Rd,1823000,-37.98713,145.04887,h,17.3,Bayside,Yes,Not found,Yes,Yes,Yes
2313,Beaumaris,11 White St,2000000,-37.98942,145.03394,h,17.3,Bayside,Not found,Not found,Yes,Yes,Yes
2314,Bentleigh,12 Auckland St,1365000,-37.92487,145.04703,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2315,Bentleigh,48 Tucker Rd,1045000,-37.92999,145.04932,h,11.4,Glen Eira,Yes,Not found,Yes,Yes,Not found
2316,Bentleigh East,1 Gladesville Dr,1220000,-37.93228,145.07026,h,13.8,Glen Eira,Not found,Yes,Yes,Yes,Not found
2317,Briar Hill,31A Beaconsfield Rd,840000,-37.70822,145.11495,h,16.1,Banyule,Yes,Yes,Yes,Not found,Yes
2318,Brighton,20 Byron St,2650000,-37.90876,145.00743,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
2319,Brighton,160 Were St,3250000,-37.92615,145.00282,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
2320,Broadmeadows,21 Graham St,518500,-37.69237,144.93144,h,14.0,Hume,Yes,Yes,Yes,Yes,Yes
2321,Bulleen,80 Thompsons Rd,1060000,-37.77615,145.08907,h,10.8,Manningham,Not found,Yes,Yes,Yes,Yes
2322,Bundoora,28 Greenwood Dr,805000,-37.70834,145.05424,h,12.1,Banyule,Not found,Yes,Yes,Yes,Yes
2323,Bundoora,533 Grimshaw St,682000,-37.70074,145.0648,h,12.1,Banyule,Not found,Yes,Yes,Yes,Yes
2324,Burnside Heights,31 Batman St,535000,-37.7331,144.76282,h,14.8,Melton,Not found,Yes,Yes,Yes,Not found
2325,Burwood East,2 Amaroo Ct,1088000,-37.8534,145.14218,h,14.7,Whitehorse,Not found,Yes,Yes,Not found,Not found
2326,Burwood East,11 Kalista Ct,1180000,-37.85771,145.15466,h,14.7,Whitehorse,Not found,Yes,Yes,Yes,Not found
2327,Cairnlea,16 Homebush Rd,630000,-37.75107,144.78415,h,14.8,Brimbank,Yes,Yes,Yes,Yes,Yes
2328,Caroline Springs,16/7 Toolondo Cl,545000,-37.74397,144.73472,h,14.8,Melton,Not found,Yes,Yes,Not found,Yes
2329,Cheltenham,4 Cronin Ct,1140000,-37.96763,145.07898,h,17.9,Kingston,Not found,Yes,Yes,Not found,Not found
2330,Cheltenham,105 Wilson St,1116000,-37.95629,145.06031,h,17.9,Kingston,Yes,Yes,Yes,Yes,Not found
2331,Doncaster East,66 Saxonwood Dr,1856000,-37.78053,145.15567,h,14.3,Manningham,Not found,Yes,Yes,Yes,Yes
2332,Donvale,1 Bernarra Ct,2705000,-37.76598,145.19329,h,16.1,Manningham,Not found,Not found,Yes,Yes,Yes
2333,Eltham,59 Bible St,975000,-37.71926,145.15082,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
2334,Eltham,6 Orbel Ct,805000,-37.70913,145.1647,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
2335,Epping,59 Greenfields Dr,940000,-37.62693,145.01563,h,19.6,Whittlesea,Not found,Not found,Not found,Not found,Yes
2336,Epping,1 Simon Ct,660000,-37.63888,145.02813,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
2337,Fawkner,75 Lowson St,720000,-37.69863,144.96685,h,13.1,Moreland,Yes,Yes,Yes,Not found,Yes
2338,Forest Hill,4 Sapphire St,1372000,-37.83816,145.17783,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
2339,Gladstone Park,9 Dolphin Ct,625000,-37.68541,144.88471,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
2340,Glenroy,5 Patrick St,847000,-37.71399,144.92264,h,11.2,Moreland,Yes,Not found,Yes,Not found,Yes
2341,Greensborough,44 Manatunga Cct,990000,-37.69749,145.1058,h,16.1,Banyule,Yes,Yes,Yes,Yes,Yes
2342,Hampton East,1/23 Charming St,1140000,-37.93433,145.02984,h,13.8,Bayside,Yes,Not found,Yes,Not found,Not found
2343,Hillside,3 Sage Cl,650500,-37.68455,144.73272,h,18.0,Melton,Not found,Not found,Not found,Not found,Yes
2344,Huntingdale,9/220 Huntingdale Rd,750000,-37.90415,145.10504,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
2345,Jacana,34 Bliburg St,650000,-37.6876,144.91167,h,14.0,Hume,Yes,Yes,Yes,Not found,Not found
2346,Keilor Downs,25 Marriot Rd,810000,-37.71424,144.7958,h,15.5,Brimbank,Yes,Yes,Yes,Not found,Not found
2347,Keilor Downs,3 Medina Rd,735000,-37.72321,144.80882,h,15.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2348,Keilor Lodge,8 Turin Pl,640000,-37.70115,144.80144,h,15.5,Brimbank,Not found,Yes,Yes,Not found,Not found
2349,Kings Park,169 Gillespie Rd,520000,-37.73341,144.77161,h,14.0,Brimbank,Not found,Yes,Yes,Not found,Yes
2350,Kings Park,12 Tanglewood St,530000,-37.731,144.77387,h,14.0,Brimbank,Yes,Yes,Not found,Not found,Yes
2351,Lalor,11 Benaroon Dr,750000,-37.66747,144.98802,h,16.3,Whittlesea,Not found,Not found,Yes,Yes,Yes
2352,Lalor,226 Dalton Rd,635000,-37.67125,145.03171,h,16.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2353,Lalor,15 Dennis St,675000,-37.67227,145.03595,h,16.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2354,Lower Plenty,13 Anthony Cl,880000,-37.72399,145.12069,h,14.6,Banyule,Yes,Not found,Yes,Yes,Yes
2355,Mill Park,18 Henricks Ct,610000,-37.66903,145.05091,h,17.9,Whittlesea,Not found,Yes,Yes,Yes,Not found
2356,Mitcham,29 Fuller St,950000,-37.82583,145.20608,h,17.2,Whitehorse,Yes,Yes,Yes,Yes,Yes
2357,Mont Albert,21 Barloa Rd,2200000,-37.81269,145.10236,h,10.2,Boroondara,Yes,Yes,Yes,Yes,Not found
2358,Mont Albert,11 Inglisby Rd,2320000,-37.81402,145.10336,h,10.2,Whitehorse,Yes,Yes,Yes,Yes,Not found
2359,Montmorency,349 Main Rd,655000,-37.72857,145.12728,h,16.2,Banyule,Yes,Not found,Yes,Yes,Yes
2360,Montmorency,207 Rattray Rd,960000,-37.716,145.13452,h,16.2,Banyule,Yes,Yes,Yes,Yes,Yes
2361,Moorabbin,3 Bruthen St,1175000,-37.9379,145.05456,h,14.3,Kingston,Yes,Not found,Yes,Yes,Not found
2362,Mount Waverley,12 Holskamp St,1205000,-37.87389,145.12783,h,14.2,Monash,Yes,Not found,Yes,Yes,Not found
2363,Mount Waverley,3 Huxtable St,1720000,-37.86989,145.1434,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
2364,Mount Waverley,26 Malcolm Ct,1600000,-37.8778,145.11236,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
2365,Mount Waverley,11 Maureen St,944000,-37.86071,145.1278,h,14.2,Monash,Yes,Yes,Yes,Not found,Not found
2366,Mount Waverley,2 Merton Cl,1385000,-37.86618,145.14757,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
2367,Mount Waverley,24 Sunnyside Rd,2000000,-37.89757,145.11825,h,14.2,Monash,Not found,Not found,Yes,Yes,Not found
2368,Nunawading,31 Olwen St,1100000,-37.80827,145.18099,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
2369,Nunawading,90 Springvale Rd,926000,-37.81376,145.17641,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
2370,Oakleigh East,1725 Dandenong Rd,1525000,-37.90119,145.1068,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
2371,Oakleigh East,82 Patrick St,1900000,-37.909,145.12059,h,12.3,Monash,Yes,Yes,Yes,Yes,Yes
2372,Point Cook,23 Bevan Ct,660000,-37.89467,144.72018,h,14.7,Wyndham,Not found,Yes,Yes,Yes,Not found
2373,Reservoir,111 Boldrewood Pde,840000,-37.71562,145.02175,h,12.0,Darebin,Yes,Yes,Yes,Not found,Not found
2374,Reservoir,57 Crevelli St,560000,-37.72874,145.02988,h,12.0,Darebin,Not found,Yes,Yes,Yes,Not found
2375,Reservoir,7 Inverness St,900000,-37.70343,145.03082,h,12.0,Darebin,Yes,Not found,Yes,Yes,Not found
2376,Reservoir,78 McMahon Rd,902000,-37.71073,145.01775,h,12.0,Darebin,Yes,Yes,Yes,Not found,Not found
2377,Reservoir,16 Muriel Ct,825000,-37.70047,145.02881,h,12.0,Darebin,Yes,Not found,Yes,Yes,Not found
2378,St Albans,12 Altyre Ct,565000,-37.73074,144.78925,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Yes
2379,St Albans,9 Gray Ct,610000,-37.7627,144.81107,h,14.0,Brimbank,Yes,Yes,Yes,Not found,Yes
2380,Sunshine North,10 Edna St,780000,-37.77176,144.84062,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2381,Sunshine West,38 Collenso St,765000,-37.7875,144.80984,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Yes
2382,Surrey Hills,1093 Riversdale Rd,2100000,-37.83729,145.10929,h,10.2,Whitehorse,Yes,Not found,Yes,Yes,Not found
2383,Surrey Hills,35A Russell St,1385000,-37.82886,145.10093,h,10.2,Whitehorse,Yes,Yes,Yes,Yes,Not found
2384,Tarneit,3 Rosebud St,451500,-37.84123,144.69649,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Not found
2385,Tarneit,2 Skylark Ct,526000,-37.83867,144.7034,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Yes
2386,Taylors Hill,3 Highlander Ct,605500,-37.71071,144.74962,h,18.0,Melton,Not found,Yes,Yes,Not found,Not found
