,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
9223,Albion,70 Forrest St,600000,-37.7842,144.8175,h,13.9,Brimbank,Yes
9227,Albion,53 Adelaide St,660000,-37.7795,144.8196,h,13.9,Brimbank,Yes
9229,Albion,20 Hutchinson St,625000,-37.7808,144.8186,h,13.9,Brimbank,Yes
9230,Albion,16 Selwyn St,791000,-37.7817,144.8159,h,13.9,Brimbank,Yes
9232,Albion,28 Selwyn St,541000,-37.7806,144.8159,h,13.9,Brimbank,Yes
9233,Albion,13 Gunnedah St,760000,-37.7789,144.8209,h,13.9,Brimbank,Yes
9234,Albion,48 Sydney St,840000,-37.7809,144.8228,h,13.9,Brimbank,Yes
9236,Albion,3 Barclay St,460000,-37.7813,144.8234,h,13.9,Brimbank,Yes
9248,Brooklyn,1/8 Paw Paw Rd,507000,-37.8226,144.8392,h,10.9,Brimbank,Not found
9252,Brooklyn,11 Houston Ct,892000,-37.8239,144.8431,h,10.9,Hobsons Bay,Not found
9258,Glen Huntly,83 Grange Rd,1160000,-37.8878,145.0456,h,10.4,Glen Eira,Yes
9260,Glen Huntly,8 Augusta St,1330000,-37.8904,145.0387,h,10.4,Glen Eira,Yes
9270,Glen Huntly,6/135 Grange Rd,630000,-37.8915,145.0451,h,10.4,Glen Eira,Yes
9273,Glen Huntly,27 Augusta St,2575000,-37.8921,145.0381,h,10.4,Glen Eira,Yes
9278,Oakleigh,128 Atherton Rd,1010000,-37.9001,145.0981,h,14.0,Monash,Yes
9279,Oakleigh,8/105 Atherton Rd,305000,-37.8994,145.0955,h,14.0,Monash,Yes
9282,Oakleigh,94 Burlington St,880000,-37.9033,145.1006,h,14.0,Monash,Yes
9283,Oakleigh,4 Leroux St,1076000,-37.8961,145.1046,h,14.0,Monash,Yes
9284,Oakleigh,3 Estelle St,1045000,-37.8923,145.1013,h,14.0,Monash,Yes
9285,Oakleigh,5/1 Parer St,600000,-37.9086,145.0977,h,14.0,Monash,Yes
9286,Oakleigh,105 Atkinson St,1225000,-37.8956,145.0928,h,14.0,Monash,Yes
9287,Oakleigh,1173 North Rd,1035000,-37.91,145.0914,h,14.0,Monash,Yes
9291,Oakleigh,53 William St,1050000,-37.9055,145.1024,h,14.0,Monash,Yes
9293,Oakleigh,56 Burlington St,1045000,-37.9028,145.0971,h,14.0,Monash,Yes
9294,Oakleigh,1249 North Rd,865000,-37.9109,145.0995,h,14.0,Monash,Yes
9296,Oakleigh,13 Hilbert Ct,1033000,-37.8951,145.101,h,14.0,Monash,Yes
9297,Oakleigh,1231 North Rd,991000,-37.9107,145.0975,h,14.0,Monash,Yes
9298,Oakleigh,134 Atherton Rd,1641000,-37.9002,145.099,h,14.0,Monash,Yes
9299,Oakleigh,3/21 John St,655000,-37.9024,145.1008,h,14.0,Monash,Yes
9301,Oakleigh,1472 Dandenong Rd,750000,-37.8964,145.0977,h,14.0,Monash,Yes
9302,Oakleigh,197 Huntingdale Rd,1025000,-37.9023,145.105,h,14.0,Monash,Yes
9305,Oakleigh,62 Eastgate St,1180000,-37.9087,145.0886,h,14.0,Monash,Yes
9307,Oakleigh,9 Winifred St,1124000,-37.8952,145.1021,h,14.0,Monash,Yes
9308,Oakleigh,36 Hatter St,1225000,-37.9066,145.088,h,14.0,Monash,Yes
9310,Oakleigh,1474 Dandenong Rd,855000,-37.8966,145.0979,h,14.0,Monash,Yes
9311,Oakleigh,5 Grant St,1600000,-37.8973,145.0979,h,14.0,Monash,Yes
9365,Strathmore Heights,4 Boeing Rd,1260000,-37.7141,144.8995,h,12.5,Moonee Valley,Yes
9366,Strathmore Heights,12 Boeing Rd,931999,-37.7137,144.8987,h,12.5,Moonee Valley,Yes
9369,Strathmore Heights,347 Mascoma St,800000,-37.715,144.8966,h,12.5,Moonee Valley,Not found
9370,Strathmore Heights,5 Lockheed St,950000,-37.7156,144.8975,h,12.5,Moonee Valley,Not found
9371,Strathmore Heights,14 Elysee Ct,780000,-37.7115,144.8966,h,12.5,Moonee Valley,Yes
9389,Seaholme,41 Simmons Dr,860000,-37.8628,144.8468,h,12.7,Hobsons Bay,Yes
9391,Seaholme,13 Sussex St,1415000,-37.864,144.8437,h,12.7,Hobsons Bay,Yes
9394,Seaholme,10 Wattle Gr,2000000,-37.8664,144.8416,h,12.7,Hobsons Bay,Yes
9396,Keilor Park,31 Swan St,720000,-37.725,144.8586,h,14.5,Brimbank,Not found
9399,Keilor Park,60 Erebus St,843000,-37.7216,144.8605,h,14.5,Brimbank,Not found
9402,Keilor Park,50 Collinson St,820500,-37.7221,144.8578,h,14.5,Brimbank,Not found
9403,Keilor Park,47 Victory St,722000,-37.7259,144.8579,h,14.5,Brimbank,Not found
9407,Keilor Park,2a Flinders St,685000,-37.7226,144.8569,h,14.5,Brimbank,Not found
9410,Keilor Park,18 William St,575000,-37.7212,144.8545,h,14.5,Brimbank,Not found
9411,Keilor Park,35 Spence St,566000,-37.7212,144.8598,h,14.5,Brimbank,Not found
9449,Altona North,269 Blackshaws Rd,916000,-37.8326,144.8594,h,11.1,Hobsons Bay,Not found
9451,Altona North,68 Chambers Rd,750000,-37.8367,144.8425,h,11.1,Hobsons Bay,Not found
9454,Altona North,23 Rymill Ct,910000,-37.8322,144.8399,h,11.1,Hobsons Bay,Not found
9481,Ashwood,5 Harcourt St,1495000,-37.8683,145.1064,h,12.2,Monash,Yes
9482,Ashwood,217 Huntingdale Rd,1126000,-37.8696,145.1111,h,12.2,Monash,Yes
9492,Avondale Heights,39 Ridge Dr,881000,-37.7532,144.8548,h,10.5,Moonee Valley,Not found
9493,Avondale Heights,47 Wood St,850000,-37.7678,144.8568,h,10.5,Moonee Valley,Not found
9495,Avondale Heights,16 Cortina Pl,1300000,-37.7522,144.8659,h,10.5,Moonee Valley,Not found
9496,Avondale Heights,4 Camille Ct,1250000,-37.7565,144.8652,h,10.5,Moonee Valley,Not found
9497,Avondale Heights,53 Doyle St,760000,-37.7574,144.8574,h,10.5,Moonee Valley,Not found
9499,Avondale Heights,30 Lorgrove Ct,1600000,-37.7619,144.866,h,10.5,Moonee Valley,Not found
9516,Bentleigh,2 Delhi St,1402000,-37.9257,145.0469,h,13.0,Glen Eira,Yes
9517,Bentleigh,10 Luckins Rd,1500000,-37.9318,145.0448,h,13.0,Glen Eira,Yes
9518,Bentleigh,23 Auckland St,1100000,-37.925,145.0467,h,13.0,Glen Eira,Yes
9519,Bentleigh,28 Campbell St,2000000,-37.9193,145.033,h,13.0,Glen Eira,Yes
9528,Bentleigh,3 Rogers Rd,1286000,-37.9317,145.0427,h,13.0,Glen Eira,Yes
9529,Bentleigh,7 Rosina St,1920000,-37.9323,145.0445,h,13.0,Glen Eira,Yes
9530,Bentleigh,5 Smith St,1968500,-37.9179,145.0429,h,13.0,Glen Eira,Yes
9533,Bentleigh,8 Plym St,1107000,-37.9321,145.0361,h,13.0,Glen Eira,Yes
9537,Bentleigh East,1 Melva St,1515000,-37.9107,145.0745,h,13.9,Glen Eira,Yes
9538,Bentleigh East,7 Celia St,986000,-37.9331,145.0586,h,13.9,Glen Eira,Yes
9539,Bentleigh East,1/65 Blamey St,830000,-37.9292,145.0689,h,13.9,Glen Eira,Not found
9541,Bentleigh East,39 Elizabeth St,1860000,-37.9228,145.0555,h,13.9,Glen Eira,Yes
9544,Bentleigh East,29 Argyle St,1175000,-37.911,145.075,h,13.9,Glen Eira,Yes
9550,Bentleigh East,6 Elswill St,1351000,-37.9311,145.0651,h,13.9,Glen Eira,Not found
9551,Bentleigh East,1 Heather St,1962000,-37.9199,145.0573,h,13.9,Glen Eira,Yes
9554,Bentleigh East,1/62 Tudor St,810000,-37.919,145.0803,h,13.9,Glen Eira,Not found
9558,Bentleigh East,4 Box Ct,1640000,-37.9219,145.0518,h,13.9,Glen Eira,Yes
9560,Bentleigh East,13 Delma St,1510000,-37.9317,145.0524,h,13.9,Glen Eira,Yes
9563,Bentleigh East,15 Lilac St,1292000,-37.9194,145.057,h,13.9,Glen Eira,Yes
9564,Bentleigh East,68 Mawby Rd,1165000,-37.9297,145.0563,h,13.9,Glen Eira,Yes
9565,Bentleigh East,978 North Rd,959000,-37.9076,145.068,h,13.9,Glen Eira,Yes
9567,Bentleigh East,68 Tambet St,1251000,-37.9133,145.0719,h,13.9,Glen Eira,Not found
9568,Bentleigh East,76 Wingate St,1205000,-37.9362,145.0663,h,13.9,Glen Eira,Not found
9571,Box Hill,32 Sweetland Rd,910000,-37.8247,145.1359,h,13.1,Whitehorse,Yes
9572,Box Hill,35 Barkly St,1760000,-37.8262,145.1301,h,13.1,Whitehorse,Yes
9573,Box Hill,22 Combarton St,1726000,-37.8265,145.1276,h,13.1,Whitehorse,Yes
9576,Box Hill,11 Howard St,2080000,-37.8229,145.1217,h,13.1,Whitehorse,Yes
9578,Braybrook,96 Duke St,610000,-37.7854,144.8463,h,10.8,Maribyrnong,Yes
9580,Braybrook,1 Hinkler St,925000,-37.7888,144.8511,h,10.8,Maribyrnong,Yes
9582,Braybrook,16 Menzies St,760000,-37.782,144.8528,h,10.8,Maribyrnong,Yes
9583,Braybrook,14 Arthur St,771000,-37.7904,144.8514,h,10.8,Maribyrnong,Yes
9585,Braybrook,10 Sedge Cl,1000000,-37.7759,144.8552,h,10.8,Maribyrnong,Not found
9586,Braybrook,30 Shepherd St,730000,-37.783,144.855,h,10.8,Maribyrnong,Yes
9587,Brighton,33 Brickwood St,2575000,-37.894,144.9977,h,11.2,Bayside,Yes
9589,Brighton,161 Church St,5800000,-37.9164,144.9974,h,11.2,Bayside,Yes
9590,Brighton,36 Meek St,2140000,-37.902,144.9922,h,11.2,Bayside,Yes
9591,Brighton,2 Normanby St,2225000,-37.911,144.9866,h,11.2,Bayside,Yes
9593,Brighton,24 North Rd,4225000,-37.8981,144.9902,h,11.2,Bayside,Yes
9596,Brighton,552 New St,2445000,-37.8868,144.9968,h,11.2,Bayside,Yes
9600,Brighton,3/1 Thomson St,2000000,-37.8981,145.0,h,11.2,Bayside,Yes
9601,Brighton,39 Warleigh Gr,1350000,-37.9043,145.0048,h,11.2,Bayside,Yes
9602,Brighton,138 Bay St,1900000,-37.9049,144.9969,h,11.2,Bayside,Yes
9604,Brighton,3 Hayball Ct,2415000,-37.9037,144.9926,h,11.2,Bayside,Yes
9607,Brighton,5 Blairgowrie Ct,3025000,-37.9056,144.9893,h,11.2,Bayside,Yes
9610,Brighton,868 Hampton St,1502000,-37.9107,145.0077,h,11.2,Bayside,Yes
9612,Brighton,3/30 Grosvenor St,2550000,-37.9099,144.9899,h,11.2,Bayside,Yes
9617,Brighton East,7 Billson St,2140000,-37.9173,145.0142,h,10.7,Bayside,Yes
9618,Brighton East,36 Clinton St,1630000,-37.9113,145.0207,h,10.7,Bayside,Yes
9620,Brighton East,1 Curzon St,1975000,-37.9212,145.013,h,10.7,Bayside,Yes
9621,Brighton East,40 Hodder St,1635000,-37.9064,145.0229,h,10.7,Bayside,Yes
9623,Brighton East,22 Milliara Gr,1880000,-37.9097,145.0161,h,10.7,Bayside,Yes
9624,Brighton East,5 Valdemar Ct,1743000,-37.9287,145.0273,h,10.7,Bayside,Yes
9625,Brighton East,12 Agnew St,2291000,-37.9119,145.011,h,10.7,Bayside,Yes
9630,Brighton East,239 South Rd,1400000,-37.9304,145.0151,h,10.7,Bayside,Yes
9631,Brighton East,6 Coronation St,1640000,-37.9012,145.008,h,10.7,Bayside,Yes
9634,Brighton East,55 Milroy St,1900000,-37.9057,145.0101,h,10.7,Bayside,Yes
9707,Bulleen,33 Lindsay St,1540000,-37.7766,145.1,h,11.8,Manningham,Not found
9709,Bulleen,22 Russell St,1100000,-37.7612,145.0968,h,11.8,Manningham,Not found
9710,Bulleen,4 Robinson Gr,1730000,-37.7735,145.0936,h,11.8,Manningham,Not found
9711,Bulleen,1/54 Furneaux Gr,760000,-37.7784,145.091,h,11.8,Manningham,Not found
9712,Bulleen,7 Mangan St,794000,-37.7618,145.0847,h,11.8,Manningham,Not found
9713,Bulleen,33 Walter St,1360000,-37.7729,145.1022,h,11.8,Manningham,Not found
9714,Bulleen,5 England St,1207000,-37.7601,145.0856,h,11.8,Manningham,Not found
9716,Burwood,24 Andrews St,1591000,-37.8493,145.1283,h,11.7,Whitehorse,Not found
9720,Burwood,68 Somers St,1465500,-37.8445,145.1005,h,11.7,Whitehorse,Yes
9721,Burwood,1/10 Gillard St,870000,-37.8512,145.1145,h,11.7,Whitehorse,Not found
9722,Burwood,2 Leopold St,1385000,-37.8592,145.0948,h,11.7,Monash,Yes
9723,Burwood,362 Burwood Hwy,1815000,-37.8518,145.1278,h,11.7,Whitehorse,Not found
9724,Burwood,37 Haig St,1590000,-37.8603,145.0979,h,11.7,Monash,Yes
9726,Burwood,46 Cumming St,1601000,-37.8539,145.1127,h,11.7,Whitehorse,Not found
9727,Burwood,19 Pearce St,1225000,-37.8557,145.1285,h,11.7,Whitehorse,Not found
9768,Carnegie,60 Miller St,1424000,-37.8972,145.0524,h,11.4,Glen Eira,Yes
9776,Carnegie,88A Truganini Rd,1200000,-37.8924,145.0541,h,11.4,Glen Eira,Yes
9779,Carnegie,34 Hunter St,1390000,-37.9027,145.0582,h,11.4,Glen Eira,Yes
9782,Carnegie,26 Railway Rd,1667000,-37.8928,145.0531,h,11.4,Glen Eira,Yes
9876,Doncaster,34 Council St,1480000,-37.7833,145.1302,h,13.9,Manningham,Not found
9877,Doncaster,4 Ella Ct,1300000,-37.7906,145.1138,h,13.9,Manningham,Yes
9878,Doncaster,8 Harcourt St,1400000,-37.7895,145.1116,h,13.9,Manningham,Yes
9879,Doncaster,39 Kiewa St,1542000,-37.7883,145.1387,h,13.9,Manningham,Not found
9884,Doncaster,40 Wetherby Rd,1100000,-37.7905,145.1433,h,13.9,Manningham,Not found
9888,Doncaster,1 Adelle Ct,1700000,-37.7803,145.1248,h,13.9,Manningham,Not found
9889,Doncaster,9 Arthur St,1355000,-37.7909,145.1309,h,13.9,Manningham,Yes
9890,Doncaster,22 Bayley Gr,1880000,-37.7859,145.12,h,13.9,Manningham,Yes
9891,Doncaster,45 Bordeaux St,1545000,-37.7819,145.1184,h,13.9,Manningham,Yes
9892,Doncaster,14 Morris St,1955000,-37.7929,145.1184,h,13.9,Manningham,Yes
9928,Fawkner,200 McBryde St,700000,-37.7023,144.9773,h,12.4,Moreland,Yes
9929,Fawkner,3 Brian St,660000,-37.695,144.9676,h,12.4,Moreland,Yes
9930,Fawkner,29 Jennifer St,741000,-37.6966,144.9695,h,12.4,Moreland,Yes
9933,Fawkner,32 Murray St,949500,-37.7052,144.964,h,12.4,Moreland,Yes
9935,Fawkner,43 Preston St,698000,-37.6995,144.9669,h,12.4,Moreland,Yes
9936,Fawkner,1 Baird St,687000,-37.7071,144.9706,h,12.4,Moreland,Yes
9937,Fawkner,30 Dorothy St,670000,-37.6937,144.9658,h,12.4,Moreland,Yes
9938,Fawkner,42 Hedley St,1000000,-37.6931,144.9596,h,12.4,Moreland,Yes
9941,Fawkner,169 Anderson Rd,730000,-37.6952,144.9613,h,12.4,Moreland,Yes
9943,Fawkner,20 Edward St,725000,-37.709,144.9646,h,12.4,Moreland,Yes
9944,Fawkner,40 Lowson St,668000,-37.6992,144.9739,h,12.4,Moreland,Yes
10011,Glenroy,97 John St,683000,-37.6969,144.9425,h,13.0,Moreland,Yes
10012,Glenroy,33 Kennedy St,1158000,-37.7115,144.912,h,13.0,Moreland,Yes
10013,Glenroy,12 Lewis St,793000,-37.7088,144.9204,h,13.0,Moreland,Yes
10014,Glenroy,1 Meadowbank St,780000,-37.702,144.9538,h,13.0,Moreland,Yes
10016,Glenroy,19 Wheatsheaf Rd,895000,-37.7097,144.9256,h,13.0,Moreland,Yes
10021,Glenroy,67 Morley St,885000,-37.6962,144.9376,h,13.0,Moreland,Yes
10022,Glenroy,17 Bindi St,597500,-37.6962,144.9349,h,13.0,Moreland,Yes
10023,Glenroy,101 Evell St,690000,-37.699,144.9421,h,13.0,Moreland,Yes
10024,Glenroy,91 Gowrie St,822000,-37.6972,144.941,h,13.0,Moreland,Yes
10026,Glenroy,90 Moonee Bvd,710000,-37.6995,144.905,h,13.0,Moreland,Yes
10029,Glenroy,14 Hartington St,730000,-37.702,144.9173,h,13.0,Moreland,Yes
10030,Glenroy,8 Ila St,901000,-37.709,144.9368,h,13.0,Moreland,Yes
10035,Glenroy,129 View St,643000,-37.6957,144.9231,h,13.0,Moreland,Yes
10038,Glenroy,29 Glenroy Rd,820000,-37.7073,144.9355,h,13.0,Moreland,Yes
10039,Glenroy,2 Ila St,1050000,-37.709,144.9373,h,13.0,Moreland,Yes
10040,Glenroy,56 Pecham St,621000,-37.6977,144.9116,h,13.0,Moreland,Yes
10041,Glenroy,59 Pecham St,705000,-37.6974,144.9112,h,13.0,Moreland,Yes
10045,Glenroy,11 Salisbury St,935000,-37.7015,144.9191,h,13.0,Moreland,Yes
10047,Hadfield,56 Middle St,725000,-37.71,144.9464,h,12.1,Moreland,Yes
10048,Hadfield,72 Sutherland St,740000,-37.706,144.9467,h,12.1,Moreland,Yes
10049,Hadfield,10 The Loop,880000,-37.7058,144.9431,h,12.1,Moreland,Yes
10051,Hampton,82 Highett Rd,1615000,-37.9462,145.0193,h,13.7,Bayside,Yes
10052,Hampton,15 Littlewood St,2513000,-37.9346,145.0049,h,13.7,Bayside,Yes
10054,Hampton,14 Field St,1620000,-37.9453,145.0176,h,13.7,Bayside,Yes
10055,Hampton,37 Prince St,1789000,-37.9338,145.0143,h,13.7,Bayside,Yes
10057,Hampton,125 Linacre Rd,2500000,-37.9436,145.0169,h,13.7,Bayside,Yes
10059,Hampton,10 Valerian St,1560000,-37.9449,145.02,h,13.7,Bayside,Yes
10061,Hampton,6 Orlando St,1475000,-37.9411,145.0011,h,13.7,Bayside,Yes
10062,Hampton,3 Willis St,840000,-37.9358,144.9996,h,13.7,Bayside,Yes
10108,Heidelberg,47 Beverley Rd,1450000,-37.7511,145.0772,h,10.6,Banyule,Yes
10109,Heidelberg,74 Brown St,1340000,-37.7523,145.0676,h,10.6,Banyule,Yes
10111,Heidelberg,29 Martin St,1271000,-37.7524,145.06,h,10.6,Banyule,Yes
10114,Heidelberg Heights,53 Lloyd St,910000,-37.7442,145.0528,h,10.5,Banyule,Yes
10115,Heidelberg Heights,14 Shelley St,665000,-37.7428,145.0511,h,10.5,Banyule,Yes
10117,Heidelberg Heights,1 Shelley St,706000,-37.7437,145.0506,h,10.5,Banyule,Yes
10118,Heidelberg Heights,18 Francis St,780000,-37.7521,145.0516,h,10.5,Banyule,Yes
10121,Heidelberg Heights,96 Southern Rd,805000,-37.7421,145.0487,h,10.5,Banyule,Yes
10122,Heidelberg Heights,18 Swanston St,690000,-37.7383,145.0555,h,10.5,Banyule,Yes
10124,Heidelberg Heights,23 Flinders St,682000,-37.7366,145.0509,h,10.5,Banyule,Yes
10125,Heidelberg Heights,79 Outhwaite Rd,657000,-37.7397,145.0513,h,10.5,Banyule,Yes
10140,Hughesdale,11 Euston Rd,2190000,-37.8938,145.0785,h,13.0,Monash,Yes
10141,Hughesdale,9A Normanby St,980000,-37.9021,145.0837,h,13.0,Monash,Yes
10142,Hughesdale,1071 North Rd,720000,-37.9087,145.0799,h,13.0,Monash,Yes
10164,Kealba,7 Donnelly Ct,646000,-37.7358,144.8217,h,15.0,Brimbank,Not found
10165,Kealba,14 Rowan Dr,570000,-37.7279,144.8224,h,15.0,Brimbank,Not found
10168,Keilor East,63 Park Dr,843000,-37.7473,144.8555,h,12.8,Moonee Valley,Not found
10169,Keilor East,188 Rachelle Rd,835000,-37.7322,144.8722,h,12.8,Moonee Valley,Not found
10170,Keilor East,87A Wyong St,635000,-37.7308,144.8664,h,12.8,Moonee Valley,Not found
10172,Keilor East,12 Cecelia Dr,745000,-37.7475,144.852,h,12.8,Moonee Valley,Not found
10176,Keilor East,3 Pennington St,941000,-37.746,144.8651,h,12.8,Moonee Valley,Not found
10177,Keilor East,52 Prospect Dr,738000,-37.7486,144.8565,h,12.8,Moonee Valley,Not found
10179,Keilor East,17 Janet St,912000,-37.7466,144.8707,h,12.8,Moonee Valley,Not found
10186,Keilor East,19 Tuppal Pl,885000,-37.7317,144.8619,h,12.8,Moonee Valley,Not found
10235,Malvern East,32 Chadstone Rd,2250000,-37.883,145.0791,h,11.2,Stonnington,Yes
10236,Malvern East,24 Kerferd St,3200000,-37.8693,145.0423,h,11.2,Stonnington,Yes
10237,Malvern East,2059 Malvern Rd,1380000,-37.8757,145.066,h,11.2,Stonnington,Yes
10240,Malvern East,1411 Dandenong Rd,1290000,-37.8914,145.0842,h,11.2,Stonnington,Yes
10241,Malvern East,16 Tooronga Rd,2020000,-37.8723,145.0387,h,11.2,Stonnington,Yes
10243,Malvern East,22 Quentin Rd,1380000,-37.8806,145.0831,h,11.2,Stonnington,Yes
10244,Malvern East,2 Rotherwood Dr,1715157,-37.8792,145.0869,h,11.2,Stonnington,Yes
10246,Malvern East,414 Waverley Rd,1220000,-37.8784,145.0654,h,11.2,Stonnington,Yes
10247,Malvern East,17 Winton Rd,1465000,-37.873,145.0665,h,11.2,Stonnington,Yes
10272,Mont Albert,8 Gawler Ct,1865000,-37.8149,145.11,h,11.8,Whitehorse,Yes
10275,Mont Albert,1 Howson Ct,2100000,-37.812,145.1082,h,11.8,Whitehorse,Yes
10279,Mont Albert,47 View St,1587000,-37.8203,145.1105,h,11.8,Whitehorse,Yes
10280,Mont Albert,7 Grace St,2365000,-37.8127,145.107,h,11.8,Whitehorse,Yes
10304,Murrumbeena,7 Merrimu St,1656000,-37.8879,145.0768,h,12.1,Glen Eira,Yes
10305,Murrumbeena,2/13 Walker St,707000,-37.8949,145.072,h,12.1,Glen Eira,Yes
10311,Murrumbeena,5 Donal St,1255000,-37.9059,145.0733,h,12.1,Glen Eira,Yes
10344,Niddrie,30 Carrington Rd,1312000,-37.7375,144.8885,h,11.2,Moonee Valley,Not found
10345,Niddrie,13 George St,960000,-37.7421,144.8851,h,11.2,Moonee Valley,Not found
10346,Niddrie,13 Haldane Rd,935000,-37.7356,144.8859,h,11.2,Moonee Valley,Not found
10347,Niddrie,21 Ryder St,810000,-37.738,144.8865,h,11.2,Moonee Valley,Not found
10348,Niddrie,60 Teague St,1200000,-37.7436,144.8856,h,11.2,Moonee Valley,Not found
10349,Niddrie,24 The Avenue,850000,-37.736,144.8771,h,11.2,Moonee Valley,Not found
10350,Niddrie,59 Hoffmans Rd,944000,-37.7473,144.8905,h,11.2,Moonee Valley,Not found
10354,Niddrie,13 Hotham Rd,1450000,-37.7368,144.8886,h,11.2,Moonee Valley,Not found
10356,Niddrie,20 Rutland St,1405000,-37.7356,144.8799,h,11.2,Moonee Valley,Not found
10380,Oak Park,1 Ash Gr,955000,-37.7167,144.9127,h,11.5,Moreland,Yes
10382,Oak Park,126A Winifred St,755000,-37.7166,144.9104,h,11.5,Moreland,Yes
10383,Oak Park,220 Waterloo Rd,1400000,-37.7167,144.9216,h,11.5,Moreland,Yes
10384,Oak Park,10 Magnolia St,1005000,-37.719,144.9254,h,11.5,Moreland,Yes
10385,Oak Park,7 Ridge Rd,860000,-37.7149,144.9153,h,11.5,Moreland,Yes
10386,Oak Park,11 Xavier St,1306000,-37.7206,144.9194,h,11.5,Moreland,Yes
10388,Oak Park,19A Cardinal Rd,1250000,-37.7136,144.927,h,11.5,Moreland,Yes
10390,Oakleigh,101 Atkinson St,2525000,-37.8952,145.0928,h,14.0,Monash,Yes
10391,Oakleigh,12 Watsonia St,1615000,-37.91,145.096,h,14.0,Monash,Yes
10393,Oakleigh,24 Gadd St,1351000,-37.9098,145.097,h,14.0,Monash,Yes
10394,Oakleigh,36 Westgate St,1205000,-37.9066,145.0869,h,14.0,Monash,Yes
10395,Oakleigh,4 Mead Ct,676000,-37.9067,145.0921,h,14.0,Monash,Yes
10396,Oakleigh,7 Hilbert Ct,1145000,-37.895,145.1014,h,14.0,Monash,Yes
10397,Oakleigh,141 Atherton Rd,1600000,-37.8999,145.0993,h,14.0,Monash,Yes
10398,Oakleigh,110 Atkinson St,1840000,-37.898,145.0928,h,14.0,Monash,Yes
10400,Ormond,265 Tucker Rd,1300000,-37.9067,145.053,h,11.8,Glen Eira,Yes
10401,Ormond,39 Draper St,2250000,-37.908,145.0502,h,11.8,Glen Eira,Yes
10404,Ormond,688 North Rd,1486000,-37.9051,145.0473,h,11.8,Glen Eira,Yes
10521,Reservoir,2 Fordham Rd,741000,-37.7148,145.019,h,11.2,Darebin,Yes
10522,Reservoir,6 Greenock St,725000,-37.7039,145.0226,h,11.2,Darebin,Yes
10526,Reservoir,29 Southernhay St,1010000,-37.7258,145.0113,h,11.2,Darebin,Yes
10527,Reservoir,83 Whitelaw St,852000,-37.712,145.0205,h,11.2,Darebin,Yes
10528,Reservoir,18 Zinnia St,595000,-37.7152,144.9817,h,11.2,Darebin,Yes
10531,Reservoir,5 Carson St,665000,-37.6982,145.0043,h,11.2,Darebin,Yes
10534,Reservoir,11 Mais St,905000,-37.7074,145.0276,h,11.2,Darebin,Yes
10535,Reservoir,33 McMahon Rd,845000,-37.7114,145.021,h,11.2,Darebin,Yes
10537,Reservoir,19 Tovey St,770000,-37.701,144.9993,h,11.2,Darebin,Yes
10538,Reservoir,37 Vale St,935000,-37.7269,144.988,h,11.2,Darebin,Yes
10539,Reservoir,22 Wilson Bvd,610000,-37.7054,144.9945,h,11.2,Darebin,Yes
10541,Reservoir,96b Cheddar Rd,678500,-37.6987,145.0203,h,11.2,Darebin,Yes
10542,Reservoir,1 Delaware St,861500,-37.721,145.016,h,11.2,Darebin,Yes
10543,Reservoir,21 Henty St,801000,-37.7194,145.0015,h,11.2,Darebin,Yes
10544,Reservoir,72 Henty St,1150000,-37.7179,144.9908,h,11.2,Darebin,Yes
10545,Reservoir,3 Horton St,760000,-37.7236,144.9876,h,11.2,Darebin,Yes
10547,Reservoir,1/74 Miranda Rd,605000,-37.7068,145.0193,h,11.2,Darebin,Yes
10555,Reservoir,44 Mendip Rd,930000,-37.7205,145.0165,h,11.2,Darebin,Yes
10557,Reservoir,2/87 Purinuan Rd,375000,-37.7091,145.0259,h,11.2,Darebin,Yes
10558,Reservoir,6 Sedge Ct,1005000,-37.6947,144.9851,h,11.2,Darebin,Not found
10560,Reservoir,32 Ayr St,800000,-37.7051,145.0331,h,11.2,Darebin,Not found
10567,Reservoir,6 Joffre St,1025000,-37.7302,145.0129,h,11.2,Darebin,Yes
10600,Rosanna,154 Grandview Gr,1380000,-37.7334,145.0631,h,11.4,Banyule,Yes
10602,Rosanna,34 Haughton Pde,1150000,-37.7438,145.0769,h,11.4,Banyule,Yes
10603,Rosanna,35 Thomson Dr,1160000,-37.7323,145.0692,h,11.4,Banyule,Yes
10605,Rosanna,5 Finlayson St,940000,-37.7399,145.0681,h,11.4,Banyule,Yes
10685,Sunshine,54 Ardoyne St,940000,-37.7966,144.8256,h,12.6,Brimbank,Yes
10686,Sunshine,138 Devonshire Rd,726000,-37.7866,144.8458,h,12.6,Brimbank,Yes
10687,Sunshine,27 Parsons St,950000,-37.7918,144.8419,h,12.6,Brimbank,Yes
10688,Sunshine,14 Baker St,760000,-37.7867,144.8437,h,12.6,Brimbank,Yes
10689,Sunshine,2 Colin St,990000,-37.7803,144.8415,h,12.6,Brimbank,Yes
10690,Sunshine,10 Dundalk St,651500,-37.7988,144.822,h,12.6,Brimbank,Yes
10694,Sunshine,2 Islington St,970000,-37.785,144.8383,h,12.6,Brimbank,Yes
10695,Sunshine,3 Mellor St,841000,-37.7811,144.8373,h,12.6,Brimbank,Yes
10696,Sunshine,69 Duke St,710000,-37.7875,144.8456,h,12.6,Brimbank,Yes
